Date,Value,Returns,Mean180,Mean90,Mean30,Mean10,Var180,Var90,Var30,Var10
2009-07-01,69.26,-0.00431282346175959,0.00101094407429317,0.00662523004147779,0.00579241080435475,0.000367076772289613,0.000937049541758191,0.000473417345418773,0.000272080364376403,0.000297224169095042
2009-07-02,67.04,-0.0320531331215709,0.000819595131411666,0.00579081953510522,0.00480948697240774,-0.00415516852250135,0.000943109551267772,0.000474620052742374,0.00031806131997008,0.000373075897682201
2009-07-03,66.12,-0.0137231503579953,0.000592370028942476,0.00495600705357625,0.00410627816532139,-0.00551319988453998,0.00094035796259026,0.000443435588944248,0.000329166540136917,0.000379409784154366
2009-07-06,63.66,-0.0372050816696916,0.000409743760756721,0.00453747441479733,0.00297958395363663,-0.00513370805150913,0.000948170202983591,0.000463004170214496,0.000384757476095443,0.000350923367280592
2009-07-07,62.97,-0.0108388312912346,0.000654285002784611,0.00457639731383347,0.00252719934099684,-0.00504077008723174,0.00093175364299552,0.000461654326887909,0.000391128100114763,0.00034963952595065
2009-07-08,61.11,-0.0295378751786565,0.000540425018097018,0.00446202435460049,0.000384368107397272,-0.0101048982743769,0.000936307800264663,0.000468341745315055,0.000386034917160042,0.000311876885439168
2009-07-09,60.58,-0.00867288496154477,0.00074112236368702,0.00382326445389512,-0.00046439883988056,-0.0117545900772925,0.000925257661048965,0.000447763916333757,0.000378837429734076,0.000273364580174316
2009-07-10,59.86,-0.0118851105975569,0.000749399647660024,0.00373937356295515,-0.00190746358631145,-0.0140416803079871,0.00092503500128801,0.000449781483883522,0.00034615412762976,0.000210096164015291
2009-07-13,59.66,-0.00334112930170402,0.000818865987220197,0.00382700802605568,-0.0032588282845857,-0.0145786329947498,0.000923585210154799,0.000447819833918562,0.000291598638830262,0.000193804075913771
2009-07-14,60.87,0.0202815957090178,0.000709915599636624,0.0038231843759576,-0.00284508340744087,-0.0131288424232696,0.000917160067184039,0.000447691241494933,0.000306260083804817,0.000280425455998268
2009-07-15,61.73,0.0141284705109249,0.000617334602140597,0.00412397604042958,-0.00214390416017982,-0.0112847130260012,0.000913101518656312,0.000445634596307695,0.000315117102852237,0.000350562209967624
